operation_id,visit_id,operation_type,aircraft_category,start_time,end_time,pax,stand_id,stand_type,walking_distance,is_contact
V_M04728_M04737_TURN,V_M04728_M04737,turnaround,C,2026-03-21 09:10:00,2026-03-21 10:20:00,372,109,contato,130.0,1
V_M04730_M04736_TURN,V_M04730_M04736,turnaround,C,2026-03-21 09:30:00,2026-03-21 10:15:00,440,107,contato,120.0,1
V_M04731_M04739_TURN,V_M04731_M04739,turnaround,C,2026-03-21 09:40:00,2026-03-21 10:30:00,372,111,contato,140.0,1
V_M04733_M04740_TURN,V_M04733_M04740,turnaround,C,2026-03-21 09:50:00,2026-03-21 10:35:00,352,112,contato,145.0,1
V_M04734_M04745_TURN,V_M04734_M04745,turnaround,C,2026-03-21 10:00:00,2026-03-21 11:05:00,372,110,contato,135.0,1
V_M04735_M04743_TURN,V_M04735_M04743,turnaround,C,2026-03-21 10:15:00,2026-03-21 10:55:00,272,113,contato,150.0,1
V_M04738_M04748_TURN,V_M04738_M04748,turnaround,C,2026-03-21 10:25:00,2026-03-21 11:10:00,372,108,contato,125.0,1
V_M04741_M04750_TURN,V_M04741_M04750,turnaround,C,2026-03-21 10:40:00,2026-03-21 11:15:00,140,109,contato,130.0,1
V_M04742_M04761_TURN,V_M04742_M04761,turnaround,C,2026-03-21 10:50:00,2026-03-21 12:05:00,372,107,contato,120.0,1
V_M04744_M04769_TURN,V_M04744_M04769,turnaround,C,2026-03-21 11:05:00,2026-03-21 12:35:00,272,111,contato,140.0,1
V_M04747_M04771_TURN,V_M04747_M04771,turnaround,C,2026-03-21 11:10:00,2026-03-21 12:40:00,272,114,contato,155.0,1
V_M04746_M04770_TURN,V_M04746_M04770,turnaround,C,2026-03-21 11:10:00,2026-03-21 12:40:00,272,124,contato,270.0,1
V_M04749_M04775_TURN,V_M04749_M04775,turnaround,C,2026-03-21 11:15:00,2026-03-21 12:50:00,272,116,contato,230.0,1
V_M04751_M04774_TURN,V_M04751_M04774,turnaround,C,2026-03-21 11:20:00,2026-03-21 12:45:00,372,110,contato,135.0,1
V_M04752_M04776_TURN,V_M04752_M04776,turnaround,C,2026-03-21 11:30:00,2026-03-21 12:50:00,272,108,contato,125.0,1
V_M04754_M04780_TURN,V_M04754_M04780,turnaround,C,2026-03-21 11:40:00,2026-03-21 13:00:00,272,115,contato,160.0,1
V_M04753_M04773_TURN,V_M04753_M04773,turnaround,C,2026-03-21 11:40:00,2026-03-21 12:45:00,174,125,contato,275.0,1
V_M04755_M04782_TURN,V_M04755_M04782,turnaround,C,2026-03-21 11:45:00,2026-03-21 13:00:00,272,122,contato,260.0,1
V_M04756_M04778_TURN,V_M04756_M04778,turnaround,C,2026-03-21 11:55:00,2026-03-21 12:55:00,348,109,contato,130.0,1
V_M04757_M04791_TURN,V_M04757_M04791,turnaround,C,2026-03-21 11:55:00,2026-03-21 13:40:00,348,113,contato,150.0,1
V_M04758_M04796_TURN,V_M04758_M04796,turnaround,C,2026-03-21 12:00:00,2026-03-21 14:00:00,272,119,contato,245.0,1
V_M04762_M04799_TURN,V_M04762_M04799,turnaround,C,2026-03-21 12:05:00,2026-03-21 14:10:00,272,121,contato,255.0,1
V_M04760_M04772_TURN,V_M04760_M04772,turnaround,C,2026-03-21 12:05:00,2026-03-21 12:45:00,140,128,contato,290.0,1
V_M04765_M04779_TURN,V_M04765_M04779,turnaround,C,2026-03-21 12:15:00,2026-03-21 12:55:00,280,112,contato,145.0,1
V_M04763_M04800_TURN,V_M04763_M04800,turnaround,C,2026-03-21 12:15:00,2026-03-21 14:30:00,272,118,contato,240.0,1
V_M04764_M04787_TURN,V_M04764_M04787,turnaround,C,2026-03-21 12:15:00,2026-03-21 13:15:00,140,127,contato,285.0,1
V_M04766_M04785_TURN,V_M04766_M04785,turnaround,C,2026-03-21 12:25:00,2026-03-21 13:10:00,440,107,contato,120.0,1
V_M04768_M04789_TURN,V_M04768_M04789,turnaround,A,2026-03-21 12:35:00,2026-03-21 13:25:00,18,129,contato,295.0,1
V_M04777_M04792_TURN,V_M04777_M04792,turnaround,C,2026-03-21 12:55:00,2026-03-21 13:45:00,348,111,contato,140.0,1
V_M04781_M04793_TURN,V_M04781_M04793,turnaround,C,2026-03-21 13:00:00,2026-03-21 13:45:00,372,110,contato,135.0,1
V_M04784_M04797_TURN,V_M04784_M04797,turnaround,C,2026-03-21 13:05:00,2026-03-21 14:05:00,348,108,contato,125.0,1
V_M04783_M04795_TURN,V_M04783_M04795,turnaround,A,2026-03-21 13:05:00,2026-03-21 14:00:00,18,114,contato,155.0,1
V_M04786_M04794_TURN,V_M04786_M04794,turnaround,C,2026-03-21 13:15:00,2026-03-21 13:55:00,140,112,contato,145.0,1
V_M04788_M04803_TURN,V_M04788_M04803,turnaround,C,2026-03-21 13:25:00,2026-03-21 14:55:00,272,107,contato,120.0,1
V_M04790_M04804_TURN,V_M04790_M04804,turnaround,C,2026-03-21 13:40:00,2026-03-21 15:00:00,236,109,contato,130.0,1
V_M04798_M04809_TURN,V_M04798_M04809,turnaround,C,2026-03-21 14:05:00,2026-03-21 15:45:00,272,110,contato,135.0,1
V_M04801_M04807_TURN,V_M04801_M04807,turnaround,C,2026-03-21 14:35:00,2026-03-21 15:25:00,352,108,contato,125.0,1
V_M04802_M04818_TURN,V_M04802_M04818,turnaround,C,2026-03-21 14:45:00,2026-03-21 16:20:00,236,111,contato,140.0,1
V_M04806_M04813_TURN,V_M04806_M04813,turnaround,C,2026-03-21 15:20:00,2026-03-21 16:00:00,372,109,contato,130.0,1
V_M04805_M04830_TURN,V_M04805_M04830,turnaround,C,2026-03-21 15:20:00,2026-03-21 17:35:00,236,115,contato,160.0,1
V_M04808_M04820_TURN,V_M04808_M04820,turnaround,C,2026-03-21 15:35:00,2026-03-21 16:30:00,372,107,contato,120.0,1
V_M04810_M04824_TURN,V_M04810_M04824,turnaround,C,2026-03-21 15:45:00,2026-03-21 17:15:00,272,113,contato,150.0,1
V_M04812_M04836_TURN,V_M04812_M04836,turnaround,E,2026-03-21 16:00:00,2026-03-21 18:10:00,596,117,contato,235.0,1
V_M04811_M04826_TURN,V_M04811_M04826,turnaround,C,2026-03-21 16:00:00,2026-03-21 17:20:00,140,121,contato,255.0,1
V_M04814_M04825_TURN,V_M04814_M04825,turnaround,C,2026-03-21 16:05:00,2026-03-21 17:15:00,272,108,contato,125.0,1
V_M04816_M04827_TURN,V_M04816_M04827,turnaround,C,2026-03-21 16:10:00,2026-03-21 17:25:00,272,112,contato,145.0,1
V_M04815_M04846_TURN,V_M04815_M04846,turnaround,C,2026-03-21 16:10:00,2026-03-21 19:05:00,140,119,contato,245.0,1
V_M04817_M04832_TURN,V_M04817_M04832,turnaround,C,2026-03-21 16:15:00,2026-03-21 17:40:00,272,110,contato,135.0,1
V_M04819_M04833_TURN,V_M04819_M04833,turnaround,C,2026-03-21 16:25:00,2026-03-21 17:45:00,272,109,contato,130.0,1
V_M04822_M04837_TURN,V_M04822_M04837,turnaround,C,2026-03-21 16:45:00,2026-03-21 18:10:00,280,111,contato,140.0,1
V_M04823_M04831_TURN,V_M04823_M04831,turnaround,C,2026-03-21 16:50:00,2026-03-21 17:40:00,348,107,contato,120.0,1
V_M04828_M04856_TURN,V_M04828_M04856,turnaround,C,2026-03-21 17:25:00,2026-03-21 19:40:00,372,114,contato,155.0,1
V_M04834_M04845_TURN,V_M04834_M04845,turnaround,D,2026-03-21 17:50:00,2026-03-21 19:00:00,0,126,contato,280.0,1
V_M04835_M04847_TURN,V_M04835_M04847,turnaround,C,2026-03-21 17:55:00,2026-03-21 19:05:00,352,107,contato,120.0,1
V_M04839_M04851_TURN,V_M04839_M04851,turnaround,C,2026-03-21 18:15:00,2026-03-21 19:20:00,348,108,contato,125.0,1
V_M04840_M04861_TURN,V_M04840_M04861,turnaround,C,2026-03-21 18:15:00,2026-03-21 19:55:00,352,110,contato,135.0,1
V_M04838_M04863_TURN,V_M04838_M04863,turnaround,C,2026-03-21 18:15:00,2026-03-21 20:10:00,272,112,contato,145.0,1
V_M04841_M04882_TURN,V_M04841_M04882,turnaround,C,2026-03-21 18:25:00,2026-03-21 21:15:00,272,113,contato,150.0,1
V_M04842_M04870_TURN,V_M04842_M04870,turnaround,C,2026-03-21 18:30:00,2026-03-21 20:25:00,372,109,contato,130.0,1
V_M04843_M04879_TURN,V_M04843_M04879,turnaround,C,2026-03-21 18:40:00,2026-03-21 21:00:00,348,111,contato,140.0,1
V_M04848_M04892_TURN,V_M04848_M04892,turnaround,C,2026-03-21 19:10:00,2026-03-21 21:50:00,140,130,contato,300.0,1
V_M04850_M04889_TURN,V_M04850_M04889,turnaround,C,2026-03-21 19:15:00,2026-03-21 21:45:00,348,115,contato,160.0,1
V_M04852_M04885_TURN,V_M04852_M04885,turnaround,C,2026-03-21 19:30:00,2026-03-21 21:35:00,272,122,contato,260.0,1
V_M04855_M04888_TURN,V_M04855_M04888,turnaround,C,2026-03-21 19:35:00,2026-03-21 21:45:00,272,108,contato,125.0,1
V_M04858_M04871_TURN,V_M04858_M04871,turnaround,C,2026-03-21 19:45:00,2026-03-21 20:30:00,440,107,contato,120.0,1
V_M04857_M04891_TURN,V_M04857_M04891,turnaround,C,2026-03-21 19:45:00,2026-03-21 21:50:00,272,119,contato,245.0,1
V_M04859_M04895_TURN,V_M04859_M04895,turnaround,C,2026-03-21 19:55:00,2026-03-21 22:00:00,348,114,contato,155.0,1
V_M04862_M04894_TURN,V_M04862_M04894,turnaround,C,2026-03-21 20:00:00,2026-03-21 22:00:00,272,127,contato,285.0,1
V_M04864_M04903_TURN,V_M04864_M04903,turnaround,C,2026-03-21 20:15:00,2026-03-21 22:40:00,348,110,contato,135.0,1
V_M04865_M04899_TURN,V_M04865_M04899,turnaround,C,2026-03-21 20:15:00,2026-03-21 22:15:00,272,121,contato,255.0,1
V_M04866_M04900_TURN,V_M04866_M04900,turnaround,C,2026-03-21 20:20:00,2026-03-21 22:20:00,272,125,contato,275.0,1
V_M04868_M04901_TURN,V_M04868_M04901,turnaround,C,2026-03-21 20:25:00,2026-03-21 22:30:00,272,116,contato,230.0,1
V_M04872_M04906_TURN,V_M04872_M04906,turnaround,C,2026-03-21 20:35:00,2026-03-21 23:10:00,348,112,contato,145.0,1
V_M04873_M04908_TURN,V_M04873_M04908,turnaround,C,2026-03-21 20:35:00,2026-03-21 23:20:00,272,128,contato,290.0,1
V_M04874_M04910_TURN,V_M04874_M04910,turnaround,C,2026-03-21 20:40:00,2026-03-21 23:30:00,272,118,contato,240.0,1
V_M04875_M04911_TURN,V_M04875_M04911,turnaround,C,2026-03-21 20:45:00,2026-03-21 23:35:00,272,129,contato,295.0,1
V_M04877_M04907_TURN,V_M04877_M04907,turnaround,C,2026-03-21 20:50:00,2026-03-21 23:10:00,348,107,contato,120.0,1
V_M04876_M04893_TURN,V_M04876_M04893,turnaround,C,2026-03-21 20:50:00,2026-03-21 21:55:00,140,131,contato,305.0,1
V_M04878_M04909_TURN,V_M04878_M04909,turnaround,C,2026-03-21 20:55:00,2026-03-21 23:25:00,348,109,contato,130.0,1
V_M04880_M04904_TURN,V_M04880_M04904,turnaround,C,2026-03-21 21:00:00,2026-03-21 22:50:00,140,132,contato,310.0,1
V_M04883_M04912_TURN,V_M04883_M04912,turnaround,C,2026-03-21 21:15:00,2026-03-21 23:35:00,272,124,contato,270.0,1
V_M04884_M04914_TURN,V_M04884_M04914,turnaround,C,2026-03-21 21:20:00,2026-03-21 23:45:00,348,111,contato,140.0,1
V_M04886_M04915_TURN,V_M04886_M04915,turnaround,C,2026-03-21 21:35:00,2026-03-21 23:50:00,272,113,contato,150.0,1
V_M04897_M04916_TURN,V_M04897_M04916,turnaround,C,2026-03-21 22:05:00,2026-03-21 23:55:00,272,108,contato,125.0,1
V_M04917_M04918_TURN,V_M04917_M04918,turnaround,C,2026-03-22 00:35:00,2026-03-22 01:40:00,320,107,contato,120.0,1
V_M04920_M04930_TURN,V_M04920_M04930,turnaround,C,2026-03-22 05:00:00,2026-03-22 06:00:00,348,107,contato,120.0,1
V_M04919_M04964_TURN,V_M04919_M04964,turnaround,C,2026-03-22 05:00:00,2026-03-22 07:55:00,348,121,contato,255.0,1
V_M04921_M04932_TURN,V_M04921_M04932,turnaround,C,2026-03-22 05:05:00,2026-03-22 06:05:00,272,108,contato,125.0,1
V_M04922_M04959_TURN,V_M04922_M04959,turnaround,C,2026-03-22 05:05:00,2026-03-22 07:45:00,272,116,contato,230.0,1
V_M04924_M04967_TURN,V_M04924_M04967,turnaround,C,2026-03-22 05:10:00,2026-03-22 08:05:00,348,110,contato,135.0,1
V_M04925_M04960_TURN,V_M04925_M04960,turnaround,C,2026-03-22 05:10:00,2026-03-22 07:50:00,272,118,contato,240.0,1
V_M04926_M04968_TURN,V_M04926_M04968,turnaround,C,2026-03-22 05:20:00,2026-03-22 08:05:00,348,119,contato,245.0,1
V_M04927_M04969_TURN,V_M04927_M04969,turnaround,C,2026-03-22 05:25:00,2026-03-22 08:10:00,348,111,contato,140.0,1
V_M04928_M04962_TURN,V_M04928_M04962,turnaround,C,2026-03-22 05:35:00,2026-03-22 07:55:00,272,122,contato,260.0,1
V_M04929_M04970_TURN,V_M04929_M04970,turnaround,C,2026-03-22 05:45:00,2026-03-22 08:10:00,348,114,contato,155.0,1
V_M04935_M04980_TURN,V_M04935_M04980,turnaround,C,2026-03-22 06:25:00,2026-03-22 08:40:00,348,115,contato,160.0,1
V_M04938_M04974_TURN,V_M04938_M04974,turnaround,C,2026-03-22 06:45:00,2026-03-22 08:20:00,140,206,remoto,395.0,0
V_M04939_M04978_TURN,V_M04939_M04978,turnaround,C,2026-03-22 06:50:00,2026-03-22 08:30:00,140,136,contato,330.0,1
V_M04940_M04965_TURN,V_M04940_M04965,turnaround,C,2026-03-22 06:55:00,2026-03-22 08:00:00,272,125,contato,275.0,1
V_M04942_M04973_TURN,V_M04942_M04973,turnaround,C,2026-03-22 07:00:00,2026-03-22 08:20:00,272,127,contato,285.0,1
V_M04941_M04972_TURN,V_M04941_M04972,turnaround,C,2026-03-22 07:00:00,2026-03-22 08:15:00,272,132,contato,310.0,1
V_M04944_M04984_TURN,V_M04944_M04984,turnaround,C,2026-03-22 07:05:00,2026-03-22 08:45:00,140,135,contato,325.0,1
V_M04947_M04956_TURN,V_M04947_M04956,turnaround,C,2026-03-22 07:10:00,2026-03-22 07:40:00,372,107,contato,120.0,1
V_M04948_M04961_TURN,V_M04948_M04961,turnaround,C,2026-03-22 07:10:00,2026-03-22 07:55:00,440,108,contato,125.0,1
V_M04946_M04976_TURN,V_M04946_M04976,turnaround,C,2026-03-22 07:10:00,2026-03-22 08:25:00,272,128,contato,290.0,1
V_M04945_M04975_TURN,V_M04945_M04975,turnaround,C,2026-03-22 07:10:00,2026-03-22 08:25:00,272,133,contato,315.0,1
V_M04950_M04983_TURN,V_M04950_M04983,turnaround,C,2026-03-22 07:15:00,2026-03-22 08:45:00,272,131,contato,305.0,1
V_M04949_M04971_TURN,V_M04949_M04971,turnaround,C,2026-03-22 07:15:00,2026-03-22 08:15:00,236,134,contato,320.0,1
V_M04952_M04981_TURN,V_M04952_M04981,turnaround,C,2026-03-22 07:20:00,2026-03-22 08:40:00,348,112,contato,145.0,1
V_M04953_M04990_TURN,V_M04953_M04990,turnaround,C,2026-03-22 07:20:00,2026-03-22 09:15:00,272,124,contato,270.0,1
V_M04954_M04986_TURN,V_M04954_M04986,turnaround,C,2026-03-22 07:25:00,2026-03-22 09:00:00,348,113,contato,150.0,1
V_M04955_M04991_TURN,V_M04955_M04991,turnaround,C,2026-03-22 07:30:00,2026-03-22 09:15:00,272,129,contato,295.0,1
V_M04958_M04982_TURN,V_M04958_M04982,turnaround,C,2026-03-22 07:45:00,2026-03-22 08:45:00,372,109,contato,130.0,1
V_M04957_M04992_TURN,V_M04957_M04992,turnaround,C,2026-03-22 07:45:00,2026-03-22 09:20:00,272,130,contato,300.0,1
V_M04963_M04997_TURN,V_M04963_M04997,turnaround,C,2026-03-22 07:55:00,2026-03-22 09:45:00,372,107,contato,120.0,1
V_M04966_M05030_ARR,V_M04966_M05030,arrival,D,2026-03-22 08:05:00,2026-03-22 08:50:00,267,117,contato,235.0,1
V_M04966_M05030_PARK,V_M04966_M05030,parking,D,2026-03-22 08:50:00,2026-03-22 11:40:00,0,120,contato,250.0,1
V_M04985_M04995_TURN,V_M04985_M04995,turnaround,C,2026-03-22 08:55:00,2026-03-22 09:40:00,280,108,contato,125.0,1
V_M04987_M04996_TURN,V_M04987_M04996,turnaround,C,2026-03-22 09:05:00,2026-03-22 09:45:00,272,112,contato,145.0,1
V_M04989_M05001_TURN,V_M04989_M05001,turnaround,C,2026-03-22 09:15:00,2026-03-22 10:15:00,440,109,contato,130.0,1
V_M04993_M05002_TURN,V_M04993_M05002,turnaround,C,2026-03-22 09:25:00,2026-03-22 10:20:00,372,110,contato,135.0,1
V_M04998_M05006_TURN,V_M04998_M05006,turnaround,C,2026-03-22 09:50:00,2026-03-22 10:35:00,352,111,contato,140.0,1
V_M04999_M05008_TURN,V_M04999_M05008,turnaround,C,2026-03-22 10:00:00,2026-03-22 10:40:00,372,107,contato,120.0,1
V_M05003_M05011_TURN,V_M05003_M05011,turnaround,C,2026-03-22 10:25:00,2026-03-22 11:10:00,372,108,contato,125.0,1
V_M05005_M05045_TURN,V_M05005_M05045,turnaround,C,2026-03-22 10:35:00,2026-03-22 13:05:00,348,114,contato,155.0,1
V_M05007_M05013_TURN,V_M05007_M05013,turnaround,C,2026-03-22 10:40:00,2026-03-22 11:15:00,140,109,contato,130.0,1
V_M05009_M05021_TURN,V_M05009_M05021,turnaround,C,2026-03-22 11:05:00,2026-03-22 11:55:00,272,107,contato,120.0,1
V_M05010_M05033_TURN,V_M05010_M05033,turnaround,C,2026-03-22 11:10:00,2026-03-22 12:45:00,236,115,contato,160.0,1
V_M05012_M05031_TURN,V_M05012_M05031,turnaround,C,2026-03-22 11:15:00,2026-03-22 12:40:00,272,110,contato,135.0,1
V_M05014_M05051_TURN,V_M05014_M05051,turnaround,C,2026-03-22 11:25:00,2026-03-22 13:40:00,236,122,contato,260.0,1
V_M05016_M05032_TURN,V_M05016_M05032,turnaround,C,2026-03-22 11:35:00,2026-03-22 12:40:00,272,108,contato,125.0,1
V_M05017_M05086_ARR,V_M05017_M05086,arrival,C,2026-03-22 11:40:00,2026-03-22 12:25:00,118,111,contato,140.0,1
V_M05018_M05052_TURN,V_M05018_M05052,turnaround,C,2026-03-22 11:40:00,2026-03-22 13:50:00,348,113,contato,150.0,1
V_M04966_M05030_DEP,V_M04966_M05030,departure,D,2026-03-22 11:40:00,2026-03-22 12:25:00,267,126,contato,280.0,1
V_M05019_M05034_TURN,V_M05019_M05034,turnaround,C,2026-03-22 11:45:00,2026-03-22 12:50:00,272,112,contato,145.0,1
V_M05020_M05035_TURN,V_M05020_M05035,turnaround,C,2026-03-22 11:55:00,2026-03-22 12:50:00,272,121,contato,255.0,1
V_M05022_M05042_TURN,V_M05022_M05042,turnaround,C,2026-03-22 12:00:00,2026-03-22 13:00:00,272,119,contato,245.0,1
V_M05023_M05043_TURN,V_M05023_M05043,turnaround,C,2026-03-22 12:05:00,2026-03-22 13:00:00,272,116,contato,230.0,1
V_M05024_M05039_TURN,V_M05024_M05039,turnaround,C,2026-03-22 12:05:00,2026-03-22 12:55:00,140,128,contato,290.0,1
V_M05025_M05037_TURN,V_M05025_M05037,turnaround,C,2026-03-22 12:10:00,2026-03-22 12:55:00,352,107,contato,120.0,1
V_M05026_M05057_TURN,V_M05026_M05057,turnaround,C,2026-03-22 12:10:00,2026-03-22 14:10:00,272,118,contato,240.0,1
V_M05028_M05047_TURN,V_M05028_M05047,turnaround,C,2026-03-22 12:15:00,2026-03-22 13:15:00,140,124,contato,270.0,1
V_M05029_M05046_TURN,V_M05029_M05046,turnaround,C,2026-03-22 12:25:00,2026-03-22 13:10:00,440,109,contato,130.0,1
V_M05017_M05086_PARK,V_M05017_M05086,parking,C,2026-03-22 12:25:00,2026-03-22 15:45:00,0,229,estacionamento,785.0,0
V_M05036_M05059_TURN,V_M05036_M05059,turnaround,C,2026-03-22 12:50:00,2026-03-22 14:30:00,348,111,contato,140.0,1
V_M05038_M05061_TURN,V_M05038_M05061,turnaround,C,2026-03-22 12:55:00,2026-03-22 14:40:00,348,110,contato,135.0,1
V_M05041_M05053_TURN,V_M05041_M05053,turnaround,C,2026-03-22 13:00:00,2026-03-22 13:50:00,352,108,contato,125.0,1
V_M05040_M05066_TURN,V_M05040_M05066,turnaround,C,2026-03-22 13:00:00,2026-03-22 14:55:00,348,115,contato,160.0,1
V_M05044_M05072_TURN,V_M05044_M05072,turnaround,C,2026-03-22 13:05:00,2026-03-22 15:30:00,372,112,contato,145.0,1
V_M05048_M05056_TURN,V_M05048_M05056,turnaround,C,2026-03-22 13:15:00,2026-03-22 14:10:00,140,107,contato,120.0,1
V_M05049_M05070_TURN,V_M05049_M05070,turnaround,C,2026-03-22 13:25:00,2026-03-22 15:25:00,272,114,contato,155.0,1
V_M05050_M05065_TURN,V_M05050_M05065,turnaround,C,2026-03-22 13:35:00,2026-03-22 14:55:00,140,116,contato,230.0,1
V_M05055_M05068_TURN,V_M05055_M05068,turnaround,C,2026-03-22 14:00:00,2026-03-22 15:10:00,348,109,contato,130.0,1
V_M05058_M05069_TURN,V_M05058_M05069,turnaround,C,2026-03-22 14:25:00,2026-03-22 15:10:00,280,113,contato,150.0,1
V_M05060_M05071_TURN,V_M05060_M05071,turnaround,C,2026-03-22 14:35:00,2026-03-22 15:25:00,352,108,contato,125.0,1
V_M05062_M05075_TURN,V_M05062_M05075,turnaround,C,2026-03-22 14:45:00,2026-03-22 15:45:00,272,111,contato,140.0,1
V_M05063_M05101_TURN,V_M05063_M05101,turnaround,C,2026-03-22 14:45:00,2026-03-22 17:30:00,236,119,contato,245.0,1
V_M05064_M05074_TURN,V_M05064_M05074,turnaround,C,2026-03-22 14:50:00,2026-03-22 15:40:00,372,107,contato,120.0,1
V_M05067_M05084_TURN,V_M05067_M05084,turnaround,C,2026-03-22 14:55:00,2026-03-22 16:25:00,372,110,contato,135.0,1
V_M05073_M05090_TURN,V_M05073_M05090,turnaround,C,2026-03-22 15:40:00,2026-03-22 16:55:00,140,124,contato,270.0,1
V_M05017_M05086_DEP,V_M05017_M05086,departure,C,2026-03-22 15:45:00,2026-03-22 16:30:00,118,109,contato,130.0,1
V_M05078_M05093_TURN,V_M05078_M05093,turnaround,C,2026-03-22 16:00:00,2026-03-22 17:00:00,372,107,contato,120.0,1
V_M05077_M05092_TURN,V_M05077_M05092,turnaround,C,2026-03-22 16:00:00,2026-03-22 17:00:00,140,111,contato,140.0,1
V_M05079_M05095_TURN,V_M05079_M05095,turnaround,C,2026-03-22 16:05:00,2026-03-22 17:15:00,272,115,contato,160.0,1
V_M05080_M05097_TURN,V_M05080_M05097,turnaround,C,2026-03-22 16:10:00,2026-03-22 17:20:00,272,108,contato,125.0,1
V_M05082_M05107_TURN,V_M05082_M05107,turnaround,C,2026-03-22 16:15:00,2026-03-22 18:10:00,348,112,contato,145.0,1
V_M05081_M05098_TURN,V_M05081_M05098,turnaround,C,2026-03-22 16:15:00,2026-03-22 17:20:00,272,114,contato,155.0,1
V_M05083_M05100_TURN,V_M05083_M05100,turnaround,C,2026-03-22 16:20:00,2026-03-22 17:25:00,140,122,contato,260.0,1
V_M05085_M05104_TURN,V_M05085_M05104,turnaround,C,2026-03-22 16:25:00,2026-03-22 17:40:00,272,113,contato,150.0,1
V_M05088_M05109_TURN,V_M05088_M05109,turnaround,E,2026-03-22 16:35:00,2026-03-22 18:10:00,596,117,contato,235.0,1
V_M05087_M05103_TURN,V_M05087_M05103,turnaround,C,2026-03-22 16:35:00,2026-03-22 17:35:00,140,121,contato,255.0,1
V_M05091_M05105_TURN,V_M05091_M05105,turnaround,C,2026-03-22 17:00:00,2026-03-22 17:40:00,352,109,contato,130.0,1
V_M05094_M05106_TURN,V_M05094_M05106,turnaround,C,2026-03-22 17:05:00,2026-03-22 17:45:00,272,110,contato,135.0,1
V_M05096_M05120_TURN,V_M05096_M05120,turnaround,C,2026-03-22 17:20:00,2026-03-22 19:00:00,272,111,contato,140.0,1
V_M05099_M05108_TURN,V_M05099_M05108,turnaround,C,2026-03-22 17:25:00,2026-03-22 18:10:00,440,107,contato,120.0,1
V_M05102_M05113_TURN,V_M05102_M05113,turnaround,C,2026-03-22 17:35:00,2026-03-22 18:25:00,372,108,contato,125.0,1
V_M05110_M05121_TURN,V_M05110_M05121,turnaround,C,2026-03-22 18:15:00,2026-03-22 19:05:00,272,110,contato,135.0,1
V_M05111_M05138_TURN,V_M05111_M05138,turnaround,C,2026-03-22 18:20:00,2026-03-22 20:05:00,272,113,contato,150.0,1
V_M05115_M05166_ARR,V_M05115_M05166,arrival,C,2026-03-22 18:25:00,2026-03-22 19:10:00,70,112,contato,145.0,1
V_M05114_M05139_TURN,V_M05114_M05139,turnaround,C,2026-03-22 18:25:00,2026-03-22 20:10:00,272,114,contato,155.0,1
V_M05116_M05122_TURN,V_M05116_M05122,turnaround,C,2026-03-22 18:30:00,2026-03-22 19:10:00,372,107,contato,120.0,1
V_M05117_M05125_TURN,V_M05117_M05125,turnaround,C,2026-03-22 18:40:00,2026-03-22 19:20:00,372,108,contato,125.0,1
V_M05118_M05159_TURN,V_M05118_M05159,turnaround,C,2026-03-22 18:45:00,2026-03-22 21:15:00,272,115,contato,160.0,1
V_M05123_M05136_TURN,V_M05123_M05136,turnaround,C,2026-03-22 19:10:00,2026-03-22 20:00:00,440,109,contato,130.0,1
V_M05115_M05166_PARK,V_M05115_M05166,parking,C,2026-03-22 19:10:00,2026-03-22 21:05:00,0,229,estacionamento,785.0,0
V_M05124_M05131_TURN,V_M05124_M05131,turnaround,C,2026-03-22 19:15:00,2026-03-22 19:55:00,352,111,contato,140.0,1
V_M05126_M05162_TURN,V_M05126_M05162,turnaround,C,2026-03-22 19:35:00,2026-03-22 21:35:00,272,112,contato,145.0,1
V_M05127_M05170_TURN,V_M05127_M05170,turnaround,C,2026-03-22 19:35:00,2026-03-22 21:55:00,140,131,contato,305.0,1
V_M05128_M05155_TURN,V_M05128_M05155,turnaround,C,2026-03-22 19:40:00,2026-03-22 21:00:00,348,110,contato,135.0,1
V_M05130_M05145_TURN,V_M05130_M05145,turnaround,C,2026-03-22 19:45:00,2026-03-22 20:30:00,440,107,contato,120.0,1
V_M05129_M05163_TURN,V_M05129_M05163,turnaround,C,2026-03-22 19:45:00,2026-03-22 21:45:00,272,122,contato,260.0,1
V_M05135_M05149_TURN,V_M05135_M05149,turnaround,C,2026-03-22 19:55:00,2026-03-22 20:45:00,372,108,contato,125.0,1
V_M05134_M05164_TURN,V_M05134_M05164,turnaround,C,2026-03-22 19:55:00,2026-03-22 21:45:00,348,116,contato,230.0,1
V_M05133_M05171_TURN,V_M05133_M05171,turnaround,C,2026-03-22 19:55:00,2026-03-22 22:00:00,348,118,contato,240.0,1
V_M05137_M05165_TURN,V_M05137_M05165,turnaround,C,2026-03-22 20:05:00,2026-03-22 21:50:00,272,127,contato,285.0,1
V_M05140_M05184_TURN,V_M05140_M05184,turnaround,C,2026-03-22 20:15:00,2026-03-22 22:50:00,140,132,contato,310.0,1
V_M05142_M05173_TURN,V_M05142_M05173,turnaround,C,2026-03-22 20:20:00,2026-03-22 22:05:00,348,109,contato,130.0,1
